"","Estimate","Std. Error","t value","Pr(>|t|)","variable_name","Cohens_f2_partial_vec","Eta2_partial_vec","r2_partial_vec","power","label_col_1","label_col_2","label_col_3","label_col_4"
"1","0.0607540866101339","0.0145880203023462","4.16465602261074","3.2362975101024e-05","(Intercept)","NA","NA","NA","function (lambda = 1) 
{
    if (!is.numeric(lambda) || is.na(lambda)) 
        stop(""invalid argument 'lambda'"")
    if (lambda <= 0) 
        return(make.link(""log""))
    if (lambda == 1) 
        return(make.link(""identity""))
    linkfun <- function(mu) mu^lambda
    linkinv <- function(eta) pmax(eta^(1/lambda), .Machine$double.eps)
    mu.eta <- function(eta) pmax((1/lambda) * eta^(1/lambda - 1), .Machine$double.eps)
    valideta <- function(eta) all(is.finite(eta)) && all(eta > 0)
    link <- paste0(""mu^"", round(lambda, 3))
    structure(list(linkfun = linkfun, linkinv = linkinv, mu.eta = mu.eta, valideta = valideta, name = link), class = ""link-glm"")
}","hcp","full","",""
"299","0.105852126091471","0.017499829874341","6.04875172224824","1.69494477318461e-09","n_features_sqrt:PermutationImportance","0.138447348879168","0.1216106735331","0.00107472641529216","1","ucla","final","",""
"300","-0.0034375955713686","0.0011588301417588","-2.96643610438992","0.00304327728790438","n_features_sqrt:kPCA","0.0135847523209046","0.0134026802295499","0.000258485628826244","0.737772308676792","ucla","final","",""
"301","-0.00289792343124107","0.0277712442884399","-0.104349787180669","0.916900723312555","n_features_sqrt:PCA","0.0353165256096556","0.0341118148277012","3.19852346830629e-07","0.999379230845185","ucla","final","",""
"302","-0.0472797107658742","0.0751057388835587","-0.629508629682414","0.52907765438827","n_features_cbrt:Hierarchical","0.000885512340502156","0.000884728902141311","1.16404503273104e-05","0.0719234500134828","ucla","final","",""
"303","0.537367078529264","0.0869411516605267","6.18081389843425","7.50214208606728e-10","n_features_cbrt:rf_selected","0.0223853660307343","0.0218952332207593","0.00112216763946582","0.962568029458453","ucla","final","",""
"304","-0.388432770529693","0.0828138029507007","-4.69043512904399","2.88344749912839e-06","n_features_cbrt:PermutationImportance","0.000816125699429803","0.000815460181418885","0.000646238270439525","0.0700129378483691","ucla","final","",""
"305","-0.119518713205509","0.111394354641086","-1.07293330609616","0.283411817380115","n_features_cbrt:PCA","0.00215976195162427","0.0021551074325897","3.38151921548402e-05","0.113034028344308","ucla","final","",""
"306","-0.174475918117535","0.061383300456362","-2.84240040565384","0.00451638091117746","Classifier_rf:Hierarchical","0.0409152850496008","0.0393070268419117","0.000237321409341296","0.999926465025547","ucla","final","",""
"307","0.266403944687852","0.0782332350808249","3.40525282397721","0.000672193427275832","Classifier_rf:rf_selected","0.0445788303086853","0.0426763677524574","0.000340616066523913","0.999983481073865","ucla","final","",""
"308","-0.254647059331655","0.0611522734029719","-4.16414705719312","3.23854641536303e-05","Classifier_rf:PermutationImportance","0.0602029047000608","0.0567843234848453","0.000509352594096901","0.999999986306894","ucla","final","",""
"309","-0.0110041335997827","0.00596193693887358","-1.84573129716159","0.0650576387504644","Classifier_rf:kPCA","0.00149522429273148","0.00149299193492154","0.000100069875305753","0.0901608290985732","ucla","final","",""
"310","-0.244086121879107","0.044195785860332","-5.52283701098721","3.70523252075722e-08","Classifier_rf:PCA","1.04436491873958e-05","1.04435401187265e-05","0.000895964616889677","0.0502281403184815","ucla","final","",""
"311","-0.243550630416621","0.0523681199855208","-4.65074229290568","3.49187137284239e-06","Classifier_rr:Hierarchical","0.00247123727257497","0.0024651453135937","0.000635346959474092","0.124829163365668","ucla","final","",""
"312","-0.0134460813991226","0.0521219856503662","-0.257973314549425","0.796450216659185","Classifier_rr:rf_selected","0.000979160531020736","0.000978202713532307","1.95486140874834e-06","0.0745550429742266","ucla","final","",""
"313","-0.303598535511892","0.0544317783864916","-5.57759721455724","2.71987714649981e-08","Classifier_rr:PermutationImportance","0.0033700037859594","0.00335868500477746","0.000913820092694695","0.162607291213975","ucla","final","",""
"314","-0.289872468879526","0.0413742155143609","-7.00611395952419","3.19215643467315e-12","Classifier_rr:PCA","0.0141604139465625","0.0139626963859276","0.00144185238494499","0.763258839979238","ucla","final","",""
"315","0.000157009522425094","5.00927879613348e-05","3.13437380539261","0.00174359099147088","n_features:Classifier_rf:Hierarchical","0.000288867046963275","0.000288783626889764","0.000288581166231316","0.0565732518339097","ucla","final","",""
"316","-0.000392492089600391","8.14031927343275e-05","-4.82158102669698","1.5158078817724e-06","n_features:Classifier_rf:rf_selected","1.03773563290577e-05","1.03772486406509e-05","0.000682881495932208","0.050226689913833","ucla","final","",""
