,0
feature 31446,0.0
feature 31447,0.0
feature 31448,0.0
feature 31449,0.0
feature 31450,0.0
feature 31451,0.0
feature 31452,0.0
feature 31453,0.0
feature 31454,0.0
feature 31455,0.0
feature 31456,0.0
feature 31457,0.0
feature 31458,0.0
feature 31459,0.0
feature 31460,0.0
feature 31461,0.0
feature 31462,0.0
feature 31463,0.0
feature 31464,-0.0008421052631578885
feature 31465,0.0
feature 31466,0.0
feature 31467,0.0
feature 31468,0.0
feature 31469,0.0
feature 31470,0.0
feature 31471,0.0
feature 31472,0.0
feature 31473,0.0
feature 31474,0.0
feature 31475,0.0
feature 31476,0.0
feature 31477,0.0
feature 31478,0.0
feature 31479,0.0
feature 31480,0.0
feature 31481,0.0
feature 31482,0.0
feature 31483,0.0
feature 31484,0.0
feature 31485,0.0
feature 31486,0.0
feature 31487,0.0
feature 31488,0.0
feature 31489,0.0
feature 31490,0.0
feature 31491,0.0
feature 31492,0.0
feature 31493,0.0
feature 31494,0.0
feature 31495,0.0
feature 31496,0.0
feature 31497,0.0
feature 31498,0.0
feature 31499,0.0
feature 31500,0.0
feature 31501,0.0
feature 31502,0.0
feature 31503,0.0
feature 31504,0.0
feature 31505,0.0
feature 31506,0.0
feature 31507,0.0
feature 31508,0.0
feature 31509,0.0
feature 31510,0.0
feature 31511,0.0
feature 31512,0.0
feature 31513,0.0
feature 31514,0.0
feature 31515,0.0
feature 31516,0.0
feature 31517,0.0
feature 31518,0.0
feature 31519,0.0
feature 31520,0.0
feature 31521,0.0
feature 31522,0.0
feature 31523,0.0
feature 31524,0.0
feature 31525,0.0
feature 31526,0.0
feature 31527,0.0
feature 31528,0.0
feature 31529,0.0
feature 31530,0.0
feature 31531,0.0
feature 31532,0.0
feature 31533,0.0
feature 31534,0.0
feature 31535,0.0
feature 31536,0.0
feature 31537,0.0
feature 31538,0.0
feature 31539,0.0
feature 31540,0.0
feature 31541,0.0
feature 31542,0.0
feature 31543,0.0
feature 31544,0.0
feature 31545,0.0
feature 31546,0.0
feature 31547,0.0
feature 31548,0.0
feature 31549,0.0
feature 31550,0.0
feature 31551,0.0
feature 31552,0.0
feature 31553,0.0
feature 31554,0.0
feature 31555,0.0
feature 31556,0.0
feature 31557,0.0
feature 31558,0.0
feature 31559,0.0
feature 31560,0.0
feature 31561,0.0
feature 31562,0.0
feature 31563,0.0
feature 31564,0.0
feature 31565,0.0
feature 31566,0.0
feature 31567,0.0
feature 31568,0.0
feature 31569,0.0
feature 31570,0.0
feature 31571,0.0
feature 31572,0.0
feature 31573,0.0
feature 31574,0.0
feature 31575,0.0
feature 31576,0.0
feature 31577,0.0
feature 31578,0.0
feature 31579,0.0
feature 31580,0.0
feature 31581,0.0
feature 31582,0.0
feature 31583,0.0
feature 31584,0.0
feature 31585,0.0
feature 31586,0.0
feature 31587,0.0
feature 31588,0.0
feature 31589,0.0
feature 31590,0.0
feature 31591,0.0
feature 31592,0.0
feature 31593,0.0
feature 31594,0.0
feature 31595,0.0
feature 31596,0.0
feature 31597,0.0
feature 31598,0.0
feature 31599,0.0
feature 31600,0.0
feature 31601,0.0
feature 31602,0.0
feature 31603,0.0
feature 31604,0.0
feature 31605,0.0
feature 31606,0.0
feature 31607,0.0
feature 31608,0.0
feature 31609,0.0
feature 31610,0.0
feature 31611,0.0
feature 31612,0.0
feature 31613,0.0
feature 31614,0.0
feature 31615,0.0
feature 31616,0.0
feature 31617,0.0
feature 31618,0.0
feature 31619,0.0
feature 31620,0.0
feature 31621,0.0
feature 31622,0.0
feature 31623,0.0
feature 31624,0.0
feature 31625,0.0
feature 31626,0.0
feature 31627,0.0
feature 31628,0.0
feature 31629,0.0
feature 31630,0.0
feature 31631,0.0
feature 31632,0.0
feature 31633,0.0
feature 31634,0.0
feature 31635,0.0
feature 31636,0.0
feature 31637,0.0
feature 31638,0.0
feature 31639,0.0
feature 31640,0.0
feature 31641,0.0
feature 31642,0.0
feature 31643,0.0
feature 31644,0.0
feature 31645,0.0
feature 31646,0.0
feature 31647,0.0
feature 31648,0.0
feature 31649,0.0
feature 31650,0.0
feature 31651,0.0
feature 31652,0.0
feature 31653,0.0
feature 31654,0.0
feature 31655,0.0
feature 31656,0.0
feature 31657,0.0
feature 31658,0.0
feature 31659,0.0
feature 31660,0.0
feature 31661,0.0
feature 31662,0.0
feature 31663,0.0
feature 31664,0.0
feature 31665,0.0
feature 31666,0.0
feature 31667,0.0
feature 31668,0.0
feature 31669,0.0
feature 31670,0.0
feature 31671,0.0
feature 31672,0.0
feature 31673,0.0
feature 31674,0.0
feature 31675,0.0
feature 31676,0.0
feature 31677,0.0
feature 31678,0.0
feature 31679,0.0
feature 31680,0.0
feature 31681,0.0
feature 31682,0.0
feature 31683,0.0
feature 31684,0.0
feature 31685,0.0
feature 31686,0.0
feature 31687,0.0
feature 31688,0.0
feature 31689,0.0
feature 31690,0.0
feature 31691,-0.00042105263157894425
feature 31692,0.0
feature 31693,0.0
feature 31694,0.0
feature 31695,0.0
feature 31696,0.0
feature 31697,0.0
feature 31698,0.0
feature 31699,0.0
feature 31700,0.0
feature 31701,0.0
feature 31702,0.0
feature 31703,0.0
feature 31704,-0.00042105263157894425
feature 31705,0.0
feature 31706,0.0
feature 31707,0.0
feature 31708,0.0
feature 31709,0.0
feature 31710,0.0
feature 31711,0.0
feature 31712,0.0
feature 31713,0.0
feature 31714,0.0
feature 31715,0.0
feature 31716,0.0
feature 31717,0.0
feature 31718,0.0
feature 31719,0.0
feature 31720,0.0
feature 31721,0.0
feature 31722,0.0
feature 31723,0.0
feature 31724,0.0
feature 31725,0.0
feature 31726,0.0
feature 31727,0.0
feature 31728,0.0
feature 31729,0.0
feature 31730,0.0
feature 31731,0.0
feature 31732,0.0
feature 31733,0.0
feature 31734,0.0
feature 31735,0.0
feature 31736,0.0
feature 31737,0.0
feature 31738,0.0
feature 31739,0.0
feature 31740,0.0
feature 31741,0.0
feature 31742,0.0
feature 31743,0.0
feature 31744,0.0
feature 31745,0.0
feature 31746,0.0
feature 31747,0.0
feature 31748,0.0
feature 31749,0.0
feature 31750,0.0
feature 31751,0.0
feature 31752,0.0
feature 31753,0.0
feature 31754,0.0
feature 31755,0.0
feature 31756,0.0
feature 31757,0.0
feature 31758,0.0
feature 31759,0.0
feature 31760,0.0
feature 31761,0.0
feature 31762,0.0
feature 31763,0.0
feature 31764,0.0
feature 31765,0.0
feature 31766,0.0
feature 31767,0.0
feature 31768,0.0
feature 31769,0.0
feature 31770,0.0
feature 31771,0.0
feature 31772,0.0
feature 31773,0.0
feature 31774,0.0
feature 31775,0.0
feature 31776,0.0
feature 31777,0.0
feature 31778,0.0
feature 31779,0.0
feature 31780,0.0
feature 31781,0.0
feature 31782,0.0
feature 31783,0.0
feature 31784,0.0
feature 31785,0.0
feature 31786,0.0
feature 31787,0.0
feature 31788,0.0
feature 31789,0.0
feature 31790,0.0
feature 31791,0.0
feature 31792,0.0
feature 31793,0.0
feature 31794,0.0
feature 31795,0.0
feature 31796,0.0
feature 31797,0.0
feature 31798,0.0
feature 31799,0.0
feature 31800,0.0
feature 31801,0.0
feature 31802,0.0
feature 31803,0.0
feature 31804,0.0
feature 31805,0.0
feature 31806,0.0
feature 31807,0.0
feature 31808,0.0
feature 31809,0.0
feature 31810,0.0
feature 31811,0.0
feature 31812,0.0
feature 31813,0.0
feature 31814,0.0
feature 31815,0.0
feature 31816,0.0
feature 31817,0.0
feature 31818,0.0
feature 31819,0.0
feature 31820,0.0
feature 31821,0.0
feature 31822,0.0
feature 31823,0.0
feature 31824,0.0
feature 31825,0.0
feature 31826,0.0
feature 31827,0.0
feature 31828,0.0
feature 31829,0.0
feature 31830,0.0
feature 31831,0.0
feature 31832,0.0
feature 31833,0.0
feature 31834,0.0
feature 31835,0.0
feature 31836,0.0
feature 31837,0.0
feature 31838,0.0
feature 31839,0.0
feature 31840,0.0
feature 31841,0.0
feature 31842,0.0
feature 31843,0.0
feature 31844,0.0
feature 31845,0.0
feature 31846,0.0
feature 31847,0.0
feature 31848,0.0
feature 31849,0.0
feature 31850,0.0
feature 31851,0.0
feature 31852,0.0
feature 31853,0.0
feature 31854,0.0
feature 31855,0.0
feature 31856,0.0
feature 31857,0.0
feature 31858,0.0
feature 31859,0.0
feature 31860,0.0
feature 31861,0.0
feature 31862,0.0
feature 31863,0.0
feature 31864,0.0
feature 31865,0.0
feature 31866,0.0
feature 31867,0.0
feature 31868,0.0
feature 31869,0.0
feature 31870,0.0
feature 31871,0.0
feature 31872,0.0
feature 31873,0.0
feature 31874,0.0
feature 31875,0.0
feature 31876,0.0
feature 31877,0.0
feature 31878,0.0
feature 31879,0.0
feature 31880,0.0
feature 31881,0.0
feature 31882,-0.0008421052631578885
feature 31883,0.0
feature 31884,0.0
feature 31885,0.0
feature 31886,0.0
feature 31887,0.0
feature 31888,0.0
feature 31889,0.0
feature 31890,0.0
feature 31891,0.0
feature 31892,0.0
feature 31893,0.0
feature 31894,0.0
feature 31895,0.0
feature 31896,0.0
feature 31897,0.0
feature 31898,0.0
feature 31899,0.0
feature 31900,0.0
feature 31901,0.0
feature 31902,0.0
feature 31903,0.0
feature 31904,0.0
feature 31905,0.0
feature 31906,0.0
feature 31907,0.0
feature 31908,0.0
feature 31909,0.0
feature 31910,0.0
feature 31911,0.0
feature 31912,0.0
feature 31913,0.0
feature 31914,0.0
feature 31915,0.0
feature 31916,0.0
feature 31917,0.0
feature 31918,0.0
feature 31919,0.0
feature 31920,0.0
feature 31921,0.0
feature 31922,0.0
feature 31923,0.0
feature 31924,0.0
feature 31925,0.0
feature 31926,0.0
feature 31927,0.0
feature 31928,0.0
feature 31929,0.0
feature 31930,0.0
feature 31931,0.0
feature 31932,0.0
feature 31933,0.0
feature 31934,0.0
feature 31935,0.0
feature 31936,0.0
feature 31937,0.0
feature 31938,0.0
feature 31939,0.0
feature 31940,0.0
feature 31941,0.0
feature 31942,0.0
feature 31943,0.0
feature 31944,0.0
feature 31945,0.0
feature 31946,0.0
feature 31947,0.0
feature 31948,0.0
feature 31949,0.0
feature 31950,0.0
feature 31951,0.0
feature 31952,0.0
feature 31953,0.0
feature 31954,0.0
feature 31955,0.0
feature 31956,0.0
feature 31957,0.0
feature 31958,0.0
feature 31959,0.0
feature 31960,0.0
feature 31961,0.0
feature 31962,0.0
feature 31963,0.0
feature 31964,0.0
feature 31965,0.0
feature 31966,0.0
feature 31967,0.0
feature 31968,0.0
feature 31969,0.0
feature 31970,0.0
feature 31971,0.0
feature 31972,0.0
feature 31973,0.0
feature 31974,0.0
feature 31975,0.0
feature 31976,0.0
feature 31977,0.0
feature 31978,0.0
feature 31979,0.0
feature 31980,0.0
feature 31981,0.0
feature 31982,0.0
feature 31983,0.0
feature 31984,0.0
feature 31985,0.0
feature 31986,0.0
feature 31987,0.0
feature 31988,0.0
feature 31989,0.0
feature 31990,0.0
feature 31991,0.0
feature 31992,0.0
feature 31993,0.0
feature 31994,0.0
feature 31995,0.0
feature 31996,0.0
feature 31997,0.0
feature 31998,0.0
feature 31999,0.0
feature 32000,0.0
feature 32001,0.0
feature 32002,0.0
feature 32003,0.0
feature 32004,0.0
feature 32005,0.0
feature 32006,0.0
feature 32007,0.0
feature 32008,0.0
feature 32009,0.0
feature 32010,0.0
feature 32011,0.0
feature 32012,0.0
feature 32013,0.0
feature 32014,0.0
feature 32015,0.0
feature 32016,0.0
feature 32017,0.0
feature 32018,0.0
feature 32019,0.0
feature 32020,0.0
feature 32021,0.0
feature 32022,0.0
feature 32023,0.0
feature 32024,0.0
feature 32025,0.0
feature 32026,0.0
feature 32027,0.0
feature 32028,0.0
feature 32029,0.0
feature 32030,0.0
feature 32031,0.0
feature 32032,0.0
feature 32033,0.0
feature 32034,0.0
feature 32035,0.0
feature 32036,0.0
feature 32037,0.0
feature 32038,0.0
feature 32039,0.0
feature 32040,0.0
feature 32041,0.0
feature 32042,0.0
feature 32043,0.0
feature 32044,0.0
feature 32045,0.0
feature 32046,0.0
feature 32047,0.0
feature 32048,0.0
feature 32049,0.0
feature 32050,0.0
feature 32051,0.0
feature 32052,0.0
feature 32053,0.0
feature 32054,0.0
feature 32055,0.0
feature 32056,0.0
feature 32057,0.0
feature 32058,0.0
feature 32059,0.0
feature 32060,0.0
feature 32061,0.0
feature 32062,0.0
feature 32063,0.0
feature 32064,-0.0008421052631578885
feature 32065,0.0
feature 32066,0.0
feature 32067,0.0
feature 32068,0.0
feature 32069,0.0
feature 32070,0.0
feature 32071,0.0
feature 32072,0.0
feature 32073,0.0
feature 32074,0.0
feature 32075,0.0
feature 32076,0.0
feature 32077,0.0
feature 32078,0.0
feature 32079,0.0
feature 32080,0.0
feature 32081,0.0
feature 32082,0.0
feature 32083,0.0
feature 32084,0.0
feature 32085,0.0
feature 32086,0.0
feature 32087,0.0
feature 32088,0.0
feature 32089,0.0
feature 32090,0.0
feature 32091,0.0
feature 32092,0.0
feature 32093,0.0
feature 32094,0.0
feature 32095,0.0
feature 32096,0.0
feature 32097,0.0
feature 32098,0.0
feature 32099,0.0
feature 32100,0.0
feature 32101,0.0
feature 32102,0.0
feature 32103,-0.0008421052631578885
feature 32104,0.0
feature 32105,0.0
feature 32106,0.0
feature 32107,0.0
feature 32108,0.0
feature 32109,0.0
feature 32110,0.0
feature 32111,0.0
feature 32112,0.0
feature 32113,0.0
feature 32114,0.0
feature 32115,0.0
feature 32116,0.0
feature 32117,0.0
feature 32118,0.0
feature 32119,0.0
feature 32120,0.0
feature 32121,0.0
feature 32122,0.0
feature 32123,0.0
feature 32124,0.0
feature 32125,0.0
feature 32126,0.0
feature 32127,0.0
feature 32128,0.001684210526315777
feature 32129,0.0
feature 32130,0.0
feature 32131,0.0
feature 32132,0.0
feature 32133,0.0
feature 32134,0.0
feature 32135,0.0
feature 32136,0.0
feature 32137,0.0
feature 32138,0.0
feature 32139,0.0
feature 32140,0.0
feature 32141,0.0
feature 32142,0.0
feature 32143,0.0
feature 32144,0.0
feature 32145,0.0
feature 32146,0.0
feature 32147,0.0
feature 32148,0.0
feature 32149,0.0
feature 32150,0.0
feature 32151,0.0
feature 32152,0.0
feature 32153,0.0
feature 32154,0.0
feature 32155,0.0
feature 32156,0.0
feature 32157,0.0
feature 32158,0.0
feature 32159,0.0
feature 32160,0.0
feature 32161,0.0
feature 32162,0.0
feature 32163,0.0
feature 32164,0.0
feature 32165,0.0
feature 32166,0.0
feature 32167,0.0
feature 32168,0.0
feature 32169,0.0
feature 32170,0.0
feature 32171,0.0
feature 32172,0.0
feature 32173,0.0
feature 32174,0.0
feature 32175,0.0
feature 32176,0.0
feature 32177,0.0
feature 32178,0.0
feature 32179,0.0
feature 32180,0.0
feature 32181,0.0
feature 32182,0.0
feature 32183,0.0
feature 32184,0.0
feature 32185,0.0
feature 32186,0.0
feature 32187,0.0
feature 32188,0.0
feature 32189,0.0
feature 32190,0.0
feature 32191,0.0
feature 32192,0.0
feature 32193,0.0
feature 32194,0.0
feature 32195,0.0
feature 32196,0.0
feature 32197,0.0
feature 32198,0.0
feature 32199,0.0
feature 32200,0.0
feature 32201,0.0
feature 32202,0.0
feature 32203,0.0
feature 32204,0.0
feature 32205,0.0
feature 32206,0.0
feature 32207,0.0
feature 32208,0.0
feature 32209,0.0
feature 32210,0.0
feature 32211,0.0
feature 32212,0.0
feature 32213,0.0
feature 32214,0.0
feature 32215,0.0
feature 32216,0.0
feature 32217,0.0
feature 32218,0.0
feature 32219,0.0
feature 32220,0.0
feature 32221,0.0
feature 32222,0.0
feature 32223,0.0
feature 32224,0.0
feature 32225,0.0
feature 32226,0.0
feature 32227,0.0
feature 32228,0.0
feature 32229,0.0
feature 32230,0.0
feature 32231,0.0
feature 32232,0.0
feature 32233,0.0
feature 32234,0.0
feature 32235,0.0
feature 32236,0.0
feature 32237,0.0
feature 32238,0.0
feature 32239,0.0
feature 32240,0.0
feature 32241,0.0
feature 32242,0.0
feature 32243,0.0
feature 32244,0.0
feature 32245,0.0
feature 32246,0.0
feature 32247,0.0
feature 32248,0.0
feature 32249,0.0
feature 32250,0.0
feature 32251,0.0
feature 32252,0.0
feature 32253,0.0
feature 32254,0.0
feature 32255,0.0
feature 32256,0.0
feature 32257,0.0
feature 32258,0.0
feature 32259,0.0
feature 32260,0.0
feature 32261,0.0
feature 32262,0.0
feature 32263,0.0
feature 32264,0.0
feature 32265,0.0
feature 32266,0.0012631578947368328
feature 32267,0.0
feature 32268,0.0
feature 32269,0.0
feature 32270,0.0
feature 32271,0.0
feature 32272,0.0
feature 32273,0.00631578947368423
feature 32274,0.0
feature 32275,-0.002105263157894721
feature 32276,0.0
feature 32277,0.0
feature 32278,0.0
feature 32279,0.0
feature 32280,0.0
feature 32281,0.0
feature 32282,0.0
feature 32283,0.0
feature 32284,0.0
feature 32285,0.0
feature 32286,0.0
feature 32287,0.0
feature 32288,0.0
feature 32289,0.0
feature 32290,0.0
feature 32291,0.0
feature 32292,0.0
feature 32293,0.0
feature 32294,0.0
feature 32295,0.0
feature 32296,0.0
feature 32297,0.0
feature 32298,0.0
feature 32299,0.0
feature 32300,0.0
feature 32301,0.0
feature 32302,0.0
feature 32303,0.0
feature 32304,0.0
feature 32305,0.0
feature 32306,0.0
feature 32307,0.0
feature 32308,0.0
feature 32309,0.0
feature 32310,0.0
feature 32311,0.0
feature 32312,0.0
feature 32313,0.0
feature 32314,0.0
feature 32315,0.0
feature 32316,0.0
feature 32317,0.0
feature 32318,0.0
feature 32319,0.0
feature 32320,0.0
feature 32321,0.0
feature 32322,0.0
feature 32323,0.0
feature 32324,0.0
feature 32325,0.0
feature 32326,0.0
feature 32327,0.0
feature 32328,0.0
feature 32329,0.0
feature 32330,0.0
feature 32331,0.0
feature 32332,0.0
feature 32333,0.0
feature 32334,0.0
feature 32335,0.0
feature 32336,0.0
feature 32337,0.0
feature 32338,0.0
feature 32339,0.0
feature 32340,0.0
feature 32341,0.0
feature 32342,0.0
feature 32343,0.0
feature 32344,0.0
feature 32345,0.0
feature 32346,0.0
feature 32347,0.0
feature 32348,0.0
feature 32349,0.0
feature 32350,0.0
feature 32351,0.0
feature 32352,0.0
feature 32353,0.0
feature 32354,0.0
feature 32355,0.0
feature 32356,0.0
feature 32357,0.0
feature 32358,0.0
feature 32359,0.0
feature 32360,0.0
feature 32361,0.0
feature 32362,0.0
feature 32363,0.0
feature 32364,0.0
feature 32365,0.0
feature 32366,0.0
feature 32367,0.0
feature 32368,0.0
feature 32369,0.0
feature 32370,0.0
feature 32371,0.0
feature 32372,0.0
feature 32373,0.0
feature 32374,0.0
feature 32375,0.0
feature 32376,0.0
feature 32377,0.0
feature 32378,0.0
feature 32379,0.0
feature 32380,0.0
feature 32381,0.0
feature 32382,0.0
feature 32383,0.0
feature 32384,0.0
feature 32385,0.0
feature 32386,0.0
feature 32387,0.0
feature 32388,0.0
feature 32389,0.0
feature 32390,0.0
feature 32391,0.0
feature 32392,0.0
feature 32393,0.0
feature 32394,0.002105263157894721
feature 32395,0.0
feature 32396,0.0
feature 32397,0.0
feature 32398,0.0
feature 32399,0.0
feature 32400,0.0
feature 32401,0.0
feature 32402,0.0
feature 32403,0.0
feature 32404,0.0
feature 32405,0.0
feature 32406,0.0
feature 32407,0.0
feature 32408,0.0
feature 32409,0.0
feature 32410,0.0
feature 32411,0.0
feature 32412,0.0
feature 32413,0.0
feature 32414,0.0
feature 32415,0.0
feature 32416,0.0
feature 32417,0.0
feature 32418,0.0
feature 32419,0.0
feature 32420,0.0
feature 32421,0.0
feature 32422,0.0
feature 32423,0.0
feature 32424,0.0
feature 32425,0.0
feature 32426,0.0
feature 32427,0.0
feature 32428,0.0
feature 32429,0.0
feature 32430,0.0
feature 32431,0.0
feature 32432,0.0
feature 32433,0.0
feature 32434,0.0
feature 32435,0.0
feature 32436,0.0
feature 32437,0.0
feature 32438,0.0
feature 32439,0.0
feature 32440,0.0
feature 32441,0.0
feature 32442,0.0
feature 32443,0.0
feature 32444,0.0
feature 32445,0.0
feature 32446,0.0
feature 32447,0.0
feature 32448,0.0
feature 32449,0.0
feature 32450,0.0
feature 32451,0.0
feature 32452,0.0
feature 32453,0.0
feature 32454,0.0037894736842105205
feature 32455,0.0
feature 32456,0.0
feature 32457,0.0
feature 32458,0.0
feature 32459,0.0
feature 32460,0.0
feature 32461,0.0
feature 32462,0.0
feature 32463,0.0
feature 32464,0.0
feature 32465,0.0
feature 32466,0.0
feature 32467,0.0
feature 32468,0.0
feature 32469,0.0
feature 32470,0.0
feature 32471,0.0
feature 32472,0.0
feature 32473,0.0
feature 32474,0.0
feature 32475,0.0
feature 32476,0.0
feature 32477,0.0
feature 32478,0.0
feature 32479,0.0
feature 32480,0.0
feature 32481,0.0
feature 32482,0.0
feature 32483,0.0
feature 32484,0.0
feature 32485,0.0
feature 32486,0.0
feature 32487,0.0
feature 32488,0.0
feature 32489,0.0
feature 32490,0.0
feature 32491,0.0
feature 32492,0.0
feature 32493,0.0
feature 32494,0.0
feature 32495,0.0
feature 32496,-0.0008421052631578885
feature 32497,0.0
feature 32498,0.0
feature 32499,0.0
feature 32500,0.0
feature 32501,0.0
feature 32502,0.0
feature 32503,0.0
feature 32504,0.0
feature 32505,0.0
feature 32506,0.0
feature 32507,0.0
feature 32508,0.0
feature 32509,0.0
feature 32510,0.0
feature 32511,0.0
feature 32512,0.0
feature 32513,0.0
feature 32514,0.0
feature 32515,0.0
feature 32516,0.0
feature 32517,0.0
feature 32518,0.0
feature 32519,0.0
feature 32520,0.0
feature 32521,0.0
feature 32522,0.0
feature 32523,0.0
feature 32524,0.0
feature 32525,0.0
feature 32526,0.0
feature 32527,0.0
feature 32528,0.0
feature 32529,0.0
feature 32530,0.0
feature 32531,0.0
feature 32532,0.0
feature 32533,0.0
feature 32534,0.0
feature 32535,0.0
feature 32536,0.0
feature 32537,0.0
feature 32538,0.0
feature 32539,0.0
feature 32540,0.0
feature 32541,0.0
feature 32542,0.0
feature 32543,0.0
feature 32544,0.0
feature 32545,0.001684210526315777
feature 32546,0.0
feature 32547,0.0
feature 32548,0.0
feature 32549,0.0
feature 32550,0.0
feature 32551,0.0
feature 32552,0.0
feature 32553,0.0
feature 32554,0.0
feature 32555,0.0
feature 32556,0.0
feature 32557,0.0
feature 32558,0.0
feature 32559,0.0
feature 32560,0.0
feature 32561,0.0
feature 32562,0.0
feature 32563,0.0
feature 32564,0.0
feature 32565,-0.002105263157894721
feature 32566,0.0
feature 32567,0.0
feature 32568,0.0
feature 32569,0.0
feature 32570,0.0
feature 32571,0.0
feature 32572,0.0
feature 32573,0.0
feature 32574,0.0
feature 32575,0.0
feature 32576,0.0
feature 32577,0.0
feature 32578,0.0
feature 32579,0.0
feature 32580,0.0
feature 32581,0.0
feature 32582,0.0
feature 32583,0.0
feature 32584,0.0
feature 32585,0.0
feature 32586,0.0
feature 32587,0.0
feature 32588,0.0
feature 32589,0.0
feature 32590,0.0
feature 32591,0.0
feature 32592,0.0
feature 32593,0.0
feature 32594,0.0
feature 32595,0.0
feature 32596,0.0
feature 32597,0.0
feature 32598,0.0
feature 32599,0.0
feature 32600,0.0
feature 32601,0.0
feature 32602,0.0
feature 32603,0.0
feature 32604,0.0
feature 32605,0.0
feature 32606,0.0
feature 32607,0.0
feature 32608,0.0
feature 32609,0.0
feature 32610,0.0
feature 32611,0.0
feature 32612,0.0
feature 32613,0.0
feature 32614,0.0
feature 32615,0.0
feature 32616,0.0
feature 32617,0.0
feature 32618,0.0
feature 32619,0.0
feature 32620,0.0
feature 32621,0.0
feature 32622,0.0
feature 32623,0.0
feature 32624,0.0
feature 32625,0.0
feature 32626,0.0
feature 32627,0.0
feature 32628,0.0
feature 32629,0.0
feature 32630,0.0
feature 32631,0.0
feature 32632,0.0
feature 32633,0.0
feature 32634,0.0
feature 32635,0.0
feature 32636,0.0
feature 32637,0.0
feature 32638,0.0
feature 32639,0.0
feature 32640,0.0
feature 32641,0.0
feature 32642,0.0
feature 32643,0.0
feature 32644,0.0
feature 32645,0.0
feature 32646,0.0
feature 32647,0.0
feature 32648,0.0
feature 32649,0.0
feature 32650,0.0
feature 32651,0.0
feature 32652,0.0
feature 32653,0.0
feature 32654,0.0
feature 32655,0.0
feature 32656,0.0
feature 32657,0.0
feature 32658,0.0
feature 32659,0.0
feature 32660,0.0
feature 32661,0.0
feature 32662,0.0
feature 32663,0.0
feature 32664,0.0
feature 32665,0.0
feature 32666,0.0
feature 32667,0.0
feature 32668,0.0
feature 32669,0.0
feature 32670,0.0
feature 32671,0.0
feature 32672,0.0
feature 32673,0.0
feature 32674,0.0
feature 32675,0.0
feature 32676,0.0
feature 32677,0.0
feature 32678,0.0
feature 32679,0.0
feature 32680,0.0
feature 32681,0.0
feature 32682,0.0
feature 32683,0.0
feature 32684,0.0
feature 32685,0.0
feature 32686,0.0
feature 32687,0.0
feature 32688,0.0
feature 32689,0.0
feature 32690,0.0
feature 32691,0.0
feature 32692,0.0
feature 32693,0.0
feature 32694,0.0
feature 32695,0.0
feature 32696,0.0
feature 32697,0.0
feature 32698,0.0
feature 32699,0.0
feature 32700,0.0
feature 32701,0.0
feature 32702,0.0
feature 32703,0.0
feature 32704,0.0
feature 32705,0.0
feature 32706,0.0
feature 32707,0.0
feature 32708,0.0
feature 32709,0.0
feature 32710,0.0
feature 32711,0.0
feature 32712,0.0
feature 32713,0.0
feature 32714,0.0
feature 32715,0.0
feature 32716,0.0
feature 32717,0.0
feature 32718,0.0
feature 32719,0.0
feature 32720,0.0
feature 32721,0.0
feature 32722,0.0
feature 32723,0.0
feature 32724,0.0
feature 32725,0.0
feature 32726,0.0
feature 32727,0.0
feature 32728,0.0
feature 32729,0.0
feature 32730,0.0
feature 32731,0.0
feature 32732,0.0
feature 32733,0.0
feature 32734,0.0
feature 32735,0.0
feature 32736,0.0
feature 32737,0.0
feature 32738,0.0
feature 32739,0.0
feature 32740,0.0
feature 32741,0.0
feature 32742,0.0
feature 32743,0.0
feature 32744,0.0
feature 32745,0.0
feature 32746,0.0
feature 32747,0.0
feature 32748,0.0
feature 32749,0.0
feature 32750,0.0
feature 32751,0.0
feature 32752,0.0
feature 32753,0.0
feature 32754,0.0
feature 32755,0.0
feature 32756,0.0
feature 32757,0.0
feature 32758,0.0
feature 32759,0.0
feature 32760,0.0
feature 32761,0.0
feature 32762,0.0
feature 32763,0.0012631578947368328
feature 32764,0.0
feature 32765,0.0
feature 32766,0.0
feature 32767,0.0
feature 32768,0.0
feature 32769,0.0
feature 32770,0.0
feature 32771,0.0
feature 32772,0.0
feature 32773,0.0
feature 32774,0.0
feature 32775,0.0
feature 32776,0.0
feature 32777,0.0
feature 32778,0.0
feature 32779,0.0
feature 32780,0.0
feature 32781,0.0
feature 32782,0.0
feature 32783,0.0
feature 32784,0.0
feature 32785,0.0
feature 32786,0.0
feature 32787,0.0
feature 32788,0.0
feature 32789,0.0
feature 32790,0.0
feature 32791,0.0
feature 32792,0.0
feature 32793,0.0
feature 32794,0.0
feature 32795,0.0
feature 32796,0.0
feature 32797,0.0
feature 32798,0.0
feature 32799,0.0
feature 32800,0.0
feature 32801,0.0
feature 32802,0.0
feature 32803,0.0
feature 32804,0.0
feature 32805,0.0
feature 32806,0.0
feature 32807,0.0
feature 32808,0.0
feature 32809,0.0
feature 32810,0.0
feature 32811,0.0
feature 32812,0.0
feature 32813,-0.00042105263157894425
feature 32814,0.0
feature 32815,0.0
feature 32816,0.0
feature 32817,0.0
feature 32818,0.0
feature 32819,0.0
feature 32820,0.0
feature 32821,0.0
feature 32822,0.0
feature 32823,0.0
feature 32824,0.0
feature 32825,0.0
feature 32826,0.0
feature 32827,0.0
feature 32828,0.0
feature 32829,0.0
feature 32830,0.0
feature 32831,-0.003789473684210498
feature 32832,0.0
feature 32833,0.0
